Card Name,Category,Date Reviewed,Profiles,Ratings,Reviews,Source,Bank Name,Old/New
HDFC INFINIA,Lifestyle + Travel,7/24/19,User,None,"@Rohit
I was in touch with RM. He pursed it and finally ensured it get approved.",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,7/24/19,User,None,"Hello All,
Finally after 5 months of reading this blog Iâ€™ve received my Infinia. I was going for Diners Black but something misfired in the upgrade process and HDFC Branch people put a case for Infinia for me, even though I was not eligible for Infinia on ITR basis. Iâ€™m really looking forward to using my card well. Thanks to Siddharth and all the members for sharing their experience and knowledge.
I do have some queries regarding insurance payment and school fee payments using infinia. Are these payments covered towards reward points? My daugtherâ€™s school accepts fees through PayTM or PayU. Is PayU a wallet too. Iâ€™m under the impression itâ€™s a gateway. PayTM doesnâ€™t have a surcharge for me, but PayU has 1% surcharge. Iâ€™ll use PayU only if it is going to count towards RPs. Also, according to folks here what is the best card for making insurance payments?
Looking forward to your suggestions.
Thanks,
Mohit",CARD EXPERT,HDFC Bank,Old
SBI PRIME,Lifestyle,7/24/19,User,None,"They reduced reward points, it seems
I paid lic of 9180 and got only 566 points.
Approx percentage same you get of 1L.
And redgiraffe removed.
What next",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/24/19,User,None,"BUMMER from SBI CARD
Dear SBI Credit Cardholder, w.e.f 25 Julâ€™19, Red Giraffe will no longer be a part of the list of Billers available on Easy Bill Pay. We will be unable to process your Standing Instruction payment for Red Giraffe & request you to pay the biller directly. We regret the inconvenience caused.",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/24/19,User,None,Is this card still worth rs 3000 fee with this development?,CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/24/19,User,None,Redgiraffe is no longer supported on SBI cards. Time to cancel this card then,CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/24/19,User,None,"I thought i was only one who is not getting points as per reward structure for SI on utility Bills payments. But thatâ€™s not the case. 
Red Giraffe is gone. Now utility bills will blow up.",CARD EXPERT,SBI,Old
SC ULTIMATE,Rewards,7/24/19,User,None,"Hi Prashant, I applied on card on card basis. 
Regards
Anuj",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/24/19,User,None,"2 reasons i feel they may have considered in rejecting your application
1. You already have 6 cards , SCB ultimate would have been your 7th
2. On those 6cards , you may be enjoying high credit limits and extending the limit further may be risky to them
I also suggest you to escalate the matter to their jodal officer before giving up the chase , they may tell you the actual reasons for rejection",CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/24/19,User,None,Thats strange then. It should have been approved.,CARD EXPERT,Standard Chartered,Old
SC ULTIMATE,Rewards,7/24/19,User,None,"Thanks MT and Prashant.
Indeed, I will take it up with their nodal officer.",CARD EXPERT,Standard Chartered,Old
AMAZON PAY ICICI CARD,Shopping,7/24/19,User,None,"Hello everyone,
I had applied for this card in Dec 2018 but was declined and was told to reapply after 6 months. I am again trying to apply now, after entering the mobile number in the application page i receive an OTP, and after entering the OTP a page comes up which says that â€œApplication already exists with your mobile numberâ€. After this i contacted both amazon and icici customer care but they are clueless and are trying to pin it on each other. 
Has anyone faced similar scenario.
Thanks.",CARD EXPERT,ICICI,Old
HDFC REGALIA ,Travel,7/25/19,User,None,"Does HDFC offer Regalia and Regalia First as LTF now?
Iâ€™ve heard that they offer only First Year Free now. Is it true?",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/25/19,Expert,None,In some branches FYF too has stopped.,CARD EXPERT,HDFC Bank,Old
SBI ELITE,Lifestyle,7/25/19,User,None,"@Gaurav I am in same boat like you, I recently upgraded from my 15 year old SBI Platinum card to Prime card as I found it to be better and affordable (reversal of fee amount in case of annual spend 3lacs) than Elite. Also, I have Click card and I use it f",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,How to do you save 7% given that the Rent Payment Biller is also removed now!,CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Yes you are right , I also got 6 points per 100 . Maybe some error â€¦got the statement yesterday in that it shows 20 points for auto pay",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Isnâ€™t the capping for 6000 points per month. If your SI expense for LIC was for 9180 during the month, you should still earn points at 20 per 100 spent?",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Hi Mahendra,
Is your payment to LIC reflecting in LIC?
My standing instruction got debited on 19th July but still not seeing receipt of payment in LIC!",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Hi Rohan, It will reflect after 3 days of payment and do share the reward points received.",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Hi Rohan,
Itâ€™s credited and got email receipt from lic After 5 days.",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Thanks Mahendra for the response. Finally amount got credited today. Lic told that it shouldnt take more than 3 days for credit, but it took 5 days!!
Ankit, I got around 2K points for 40K payment, I think thats the balance remaining for 6K points.",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Iâ€™ve shifted my rent bill payment to SCB Ultimate and at 3.3% reward rate, it is not too bad. After this major devaluation (removal of Red Giraffe and points cap) , there is no point in holding SBI Prime. I used to achieve the milestone benefits though bill pay only. 
Going to close the card shortly.",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,Does red giraffe support SCB Ultimate? I donâ€™t see red giraffe in SCB bill payment portal. Please share the link if any.,CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,Yes,CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"I did already
SBI is too quick
They downgraded so fast
Reflecting on netbanking too
Received epin also of downgraded card",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Received spend offer on SBI Prime â€“ Spend Rs. 88,000 during 23 Jul to 23 Aug & get Rs. 5,000 worth Taj Hotels Voucher. Not valid on cash & fuel. T & C. Sounds good..",CARD EXPERT,SBI,Old
SBI PRIME,Lifestyle,7/25/19,User,None,"Sid 
Please update SBI Prime review with latest developments. 
Thanks",CARD EXPERT,SBI,Old
CITI PRESTIGE,Lifestyle,7/25/19,User,None,This benefit is now more reachable than in the past. Good move by Citi.,CARD EXPERT,Citi Bank,Old
SC ULTIMATE,Rewards,7/25/19,User,None,"It happened to me three months back. Applied on the basis of DCB having a limit of Rs. 9 lakhs. Got declined. Sent a mail, but just standard reply as internal policy.
Last month applied again for SC card through sales executive. This time i didnâ€™t bother which variant of the card he is offering. Got the titanium card.",CARD EXPERT,Standard Chartered,Old
AMAZON PAY ICICI CARD,Shopping,7/25/19,User,None,"When I tried to apply for this card, A page to enter the address details are showing after the OTP verification. Bu when I my pin code, it shows a message like â€œThis service is not available for your pincode. We are working towards enabling it soon.â€. I am from Calicut, Kerala. I tried with many pin codes in different cities from Kerala. All are the same. I have an ICICI Savings AC, Fixed Deposit, Trading Account, Pay Later AC, etc. Anybody else from Kerala applied for this card without an existing ICICI credit card?",CARD EXPERT,ICICI,Old
HDFC REGALIA ,Travel,7/26/19,User,None,"@Sid,
After chasing HDFC for last 6 months, recently got LE (now Limit is 5.42L) and today got offer to upgrade from Money Back to Regalia on Netbanking with Fee of Rs. 2500.
I see Regalia somewhat for 10x benefits, normal HDFC offers and ultimately upgra",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,Expert,None,You can send Upgrade form to Chennai for Diners Black. You should be getting it 95%. But there are also mild chances of rejection along with removal of the upgrade offer as it happened to one of my family Ac. So you got to take a bit of risk.,CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,User,None,"@Sid
Last month I sent the physical form, which was rejected, instead i was offered LE, which i took. Got Limit of 5.42 from 4.93L.
What you suggest now ? Getting rejected means, getting struck with Moneyback for another 3-6months.
Taking means, paying th",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,Expert,None,"Okay, so its better to take Regalia upgrade in this case & ask for DCB upgrade after 6 months.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,User,None,"Itâ€™s really sad that HDFC is not given Regalia as LTF, now itâ€™s only 1st free.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,User,None,"Today is a wonderful day for me as I got an offer to upgrade plus LE from Regalia First to Regalia. Like many enthusiast I also use to check my netbanking page every day. I also received LE offer in my 2 family members card and in 1 friendâ€™s card. Sadly friend do not needs LE.
All my previous cards was lifetime free but this new Regalia will be paid one. It looks like HDFC has stopped issuing free cards. Anyways I would love to pay again and again it we keep getting LE and better cards.",CARD EXPERT,HDFC Bank,Old
HDFC REGALIA ,Travel,7/26/19,User,None,"@ Captain.. Congrats..!!
After more than 6months of daily checking LE & Upgrade i too got Upgrade from Moneyback to Regalia(with Fee), today.
I was rejected for LE through a physical form in Jan and earlier. Last month when i sent the form through a HDFC ",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,7/26/19,User,None,"@Nithin
Unfortunately for me RM of the branch asked me to write a wriiten complaint to the manager. Next day i got a call from manager stating that their staff has done a mistake and I am not eligible for the card. It looks like bank has done this just to",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,7/26/19,User,None,"Hi,
Congratulations on such a wonderful forum about details and feedback on CC.
I have been using HDFC Regalia LTF from last 8 years or so with my present limit being 8 Lakhs. I also hold an imperia relationship with the bank. Recently, I was offered an upgrade for Infinia card from HDFC on my net banking account. Since I was not sure about the benefits of Infinia card and also the fact that below the upgrade, there were annual charges mentions so I thought why go for a paid card when Regalia is working fine as LTF. So, I did not accept the offer for Infinia card and now after reading the details on this forum , I checked once again on my net banking whether the Infinia upgrade option still exists or not. But now, they have removed the upgrade option from my net banking accoint
But as I read this forum , I realise that Infinia is one card which is something rare to get and is given to few chosen ones only. So, I want to know if I have really missed out on something precious. And if yes, is there a possibility to get it back?
Do I have to get in touch with the bank or bank will again make me another offer for Infinia card just the way they did last time??
Please share your views and feedback on how should I proceed with it.",CARD EXPERT,HDFC Bank,Old
